video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
Ukjn7A9L7vY,2017-11-15,SDIAnnualIjtema2017FinalDayForBrothers,SDI Channel,27,2017-11-12 19:26,sdi|islam|preacher|sunni,150609,4076,289,169,https://i.ytimg.com/vi/Ukjn7A9L7vY/default.jpg,0,0,0
2kyS6SvSYSE,2017-11-15,WEWANTTOTALKABOUTOURMARRIAGE,CaseyNeistat,22,2017-11-13 17:13,,2188675,88100,7150,24225,https://i.ytimg.com/vi/2kyS6SvSYSE/default.jpg,0,0,0
MF9ovM9y0PE,2017-11-15,PunyalanPrivateLimitedOfficialTeaser2JayasuryaRanjithSankarAjuVarghese,DREAMS N BEYOND,1,2017-11-12 04:30,dreamsnbeyond|jayasurya|dq|new,300412,8740,80,480,https://i.ytimg.com/vi/MF9ovM9y0PE/default.jpg,0,0,0
F2MGNXj8HLo,2017-11-15,HowtheRightPoliticizedRoyMooresSexualMisconductAllegationsTheDailyShow,The Daily Show with Trevor Noah,23,2017-11-14 04:30,Republicans|comedians|comedy|funny|comedian,1059267,21327,476,2119,https://i.ytimg.com/vi/F2MGNXj8HLo/default.jpg,0,0,0
0SMKG3SRGzQ,2017-11-15,Ranahungamaat#ChaySamWeddingReceptionTV9,TV9 Telugu,19,2017-11-12 16:08,,202954,633,55,23,https://i.ytimg.com/vi/0SMKG3SRGzQ/default.jpg,0,0,0
1SiKopOt-QM,2017-11-15,26SIMPLEWAYSTOSPEEDUPYOUREVERYDAYROUTINE,5-Minute Crafts,26,2017-11-13 16:30,DIY|crafts|trucos|lifehacks|tricks|tips|Handcraft|Tutorial|soap|clean|hair|sugar|sugaring|flowers|sneakers|fast|faster,4752153,48776,4615,2502,https://i.ytimg.com/vi/1SiKopOt-QM/default.jpg,0,0,0
vMLs3kIuhzA,2017-11-15,DivyaAgarwalAnnouncesOfficialBREAKUPWithPriyankSharmaExclusive,Lehren Small Screen,24,2017-11-11 09:13,,802375,10017,1062,1494,https://i.ytimg.com/vi/vMLs3kIuhzA/default.jpg,0,0,0
Mqfh8_Uk1eM,2017-11-15,SudigaaliSudheerPerformanceExtraJabardasth10thNovember2017ETVTelugu,ETV Jabardasth,22,2017-11-10 20:38,super2|jabardasth|etv20|roja|rashmi|dhanraj|chandra|venu|chanti|raghava,2205764,10408,1047,1018,https://i.ytimg.com/vi/Mqfh8_Uk1eM/default.jpg,0,0,0
wh_hDwv5vug,2017-11-15,MissionIAS201814November2017TheHinduDailyEditorialDiscussion,only ias,27,2017-11-14 03:02,,26395,0,0,0,https://i.ytimg.com/vi/wh_hDwv5vug/default.jpg,1,1,0
B4FySeq6DIo,2017-11-15,NarendraModilatestFullspeechIndianCommunityinManilaPhilippines,Pyara Hindustan,25,2017-11-13 12:27,Politics|Modi|Philippines|Manila|BJP,103279,2083,101,220,https://i.ytimg.com/vi/B4FySeq6DIo/default.jpg,0,0,0
gFbY974MF88,2017-11-15,AllegationsMountAgainstRoyMooreTrumpCoziesUptoPutinACloserLook,Late Night with Seth Meyers,23,2017-11-14 02:09,trump|putin|NBC|television|funny|comedy|humor|parody|host|promo|seth|meyers|satire|Duterte|handshake|Twins|China,1503131,20618,607,2676,https://i.ytimg.com/vi/gFbY974MF88/default.jpg,0,0,0
t7I8EBOTx8Y,2017-11-15,KannilKannonnusongfromChemparathippooVineethSreenivasanHarithaBalakrishnan,Manorama Music Songs,10,2017-11-13 11:30,Dharmajan|Chembarathippoo,128872,2297,59,112,https://i.ytimg.com/vi/t7I8EBOTx8Y/default.jpg,0,0,0
caUHggmbKFs,2017-11-15,SamanthaReactedOnAnnapurnaStudioFireAccidentHyderabadNagarjunaYOYOCineTalkies,YOYO Cine Talkies,24,2017-11-14 09:08,smantha|yoyo|cine|talkies|tollywood,37559,69,18,9,https://i.ytimg.com/vi/caUHggmbKFs/default.jpg,0,0,0
UTVFNrRwL1o,2017-11-15,IndianCricketersWithHOTGirlfriends&WivesViratAnushkaDhoniSakshiZaheerSagarika,BiscootTV,24,2017-11-11 19:12,,802933,2851,701,214,https://i.ytimg.com/vi/UTVFNrRwL1o/default.jpg,0,0,0
gjXrm2Q-te4,2017-11-15,JimmyFallonPaysTributetoHisMotherGloria,The Tonight Show Starring Jimmy Fallon,23,2017-11-14 04:55,NBC|Television|Funny|comedic|humor|snl|tonight|talent|show|jokes|interview|variety|celebrities|video|clip|highlight|tribute|love|family|mother,1611093,58474,837,3294,https://i.ytimg.com/vi/gjXrm2Q-te4/default.jpg,0,0,0
y6YY8-k9Cwg,2017-11-15,7DAILYHABITSOFSELFMADEMILLIONAIRESHINDI,SeeKen,27,2017-11-12 06:46,rich|millionaire|habits|hindi|urdu|of|millionaires|billionaires|behaviour|secrets|brian|tracy|book|summary|responsibility|relations|speed,132731,8309,120,837,https://i.ytimg.com/vi/y6YY8-k9Cwg/default.jpg,0,0,0
A0-Ri5Rciow,2017-11-15,BeingaFriendtoYourChild,Sadhguru,26,2017-11-14 10:39,sadguru|satguru|wisdom|spirituality|mysticism|seeking,23831,1380,7,63,https://i.ytimg.com/vi/A0-Ri5Rciow/default.jpg,0,0,0
q3eBCWAwVpo,2017-11-15,Brahmanandam#ChaySamWeddingReceptionNagaChaitanyaSamanthaAkkineniReception,NTV Telugu,25,2017-11-12 14:31,Samantha|Nagarjuna|#ChaiSam|ntv,88114,182,24,9,https://i.ytimg.com/vi/q3eBCWAwVpo/default.jpg,0,0,0
u84lPMD6UaE,2017-11-15,SamanthaHilariousComedywithVennalaKishore&SaiDharamTejBalakrishnuduMovieAudioLaunch,NewsMax,24,2017-11-10 20:00,NewsMax|Samantha|Balakrishnudu,248319,651,100,8,https://i.ytimg.com/vi/u84lPMD6UaE/default.jpg,0,0,0
puBq9Z5TpEw,2017-11-15,TamilCinemaRealSistersTamilCinemaNewsKollywoodNews,SOUTH FDFS,22,2017-11-12 18:23,nayanthara|samantha|tamanna|ajith|vijay|sister|deivamagal|vamsam|valli|priyamanaval|nandhini|mersal|mappillai,57224,165,151,7,https://i.ytimg.com/vi/puBq9Z5TpEw/default.jpg,0,0,0
Q9WbsyxfnpI,2017-11-15,ActressSamanthaHavingfunWithVenkateshWifeNeerajaCuteVideo,Gup Chup Masthi,24,2017-11-14 09:13,gupchupmasthi,9548,0,0,0,https://i.ytimg.com/vi/Q9WbsyxfnpI/default.jpg,1,1,0
DClc5ZhpyWQ,2017-11-15,DailyPromiseandPrayerbyBro.P.SatishKumarfromCalvaryTemple14.11.2017,Calvary Temple Hyderabad,22,2017-11-13 18:32,shalom,16685,1073,11,167,https://i.ytimg.com/vi/DClc5ZhpyWQ/default.jpg,0,0,0
reoTUboruJ0,2017-11-15,NavdeeponDrugsandBiggBossTV9Exclusive,TV9 Entertainment,24,2017-11-13 08:07,,54381,226,38,34,https://i.ytimg.com/vi/reoTUboruJ0/default.jpg,0,0,0
tA-cUlv-3Z8,2017-11-15,11112017KelvikkennaBathilExclusiveInterviewwithFormerFinanceMinisterP.Chidambaram,Thanthi TV,25,2017-11-11 16:57,Thanthi|Congress|BJP|NEET|AIADMK|Corruption|GST|Demonetization,253783,2549,296,1081,https://i.ytimg.com/vi/tA-cUlv-3Z8/default.jpg,0,0,0
Uf_rqW2yTgs,2017-11-15,RanaHavingFunWithSamanthaNagaChaitanyaNagaChaitanyaandSamanthaReception#9RosesMedia,9Roses Media,24,2017-11-12 18:41,#9RosesMedia|rana|samantha|nagarjuna|akhil|amala|venkatesh,103541,86,126,8,https://i.ytimg.com/vi/Uf_rqW2yTgs/default.jpg,0,0,0
cCE2o-HCEQA,2017-11-15,MotorolaMotoX4FullDetailedReview,iGyaan,28,2017-11-13 10:21,,83551,3434,73,506,https://i.ytimg.com/vi/cCE2o-HCEQA/default.jpg,0,0,0
gWZwfjfgwGs,2017-11-15,IndrajithOfficialTrailerGauthamKarthikAshritaShettySonarikaKPKalaaprabhu,Think Music India,10,2017-11-10 13:28,Indrajith|Indrajit,603817,14448,481,503,https://i.ytimg.com/vi/gWZwfjfgwGs/default.jpg,0,0,0
VKsGT2mPEfA,2017-11-15,8IndianComicsThatWouldMakeGreatSuperheroMoviesFullyFilmyRewind,Fully Filmy,1,2017-11-14 13:59,DC|MArvel|Avengers|Thor|Doga|Nagaraj|Devi|Parmanu|Shaktimaan|Batman|Superman|Odayan|Mugamoodi|Myskkin|Mahabaratham|baahubali|krrish,23942,1367,39,250,https://i.ytimg.com/vi/VKsGT2mPEfA/default.jpg,0,0,0
4f20l8mdBh0,2017-11-15,RamaleelaSuccessTrailerDileepArunGopyMulakkuppadamFilms,Mulakuppadam Films,24,2017-11-11 10:30,Ramaleela|Dileep|teaser|dileep|pulimurugan,151604,3785,98,304,https://i.ytimg.com/vi/4f20l8mdBh0/default.jpg,0,0,0
DZFXaNpbMvI,2017-11-15,Biggboss1114novupdateBandgipoonishvikasshilpaluvhinaBandgiakashNominationtask,Dekho Dekho,25,2017-11-14 09:05,Priyank|bandagi|Puneesh|benafsha|colors|Voot|Benafsha|Hiten|Luv|Hina,160759,745,65,395,https://i.ytimg.com/vi/DZFXaNpbMvI/default.jpg,0,0,0
Dxg-ELOg-L4,2017-11-15,NayantharaVisitsKasiTheatreForArammPromotion,Cineulagam,24,2017-11-11 10:42,Nayanthara|Nayantara,127421,208,25,24,https://i.ytimg.com/vi/Dxg-ELOg-L4/default.jpg,0,0,0
SVc0gV3pWC0,2017-11-15,HaqSeQaribQaribSingllefeaturingIrrfanKhan.,Zakir Khan,22,2017-11-09 10:28,Trailer|Funny|Interview|bollywood|sakhtlaunda|sakht|zakirkhan|irfankhan,1406559,55320,1136,2229,https://i.ytimg.com/vi/SVc0gV3pWC0/default.jpg,0,0,0
PnYrL1rK-z8,2017-11-15,HardikPatelsvideogoesviralHardiktermsitdirtypoliticsTv9Gujarati,Tv9 Gujarati,17,2017-11-13 09:21,Gujarati|India|Gujarat,42816,169,55,85,https://i.ytimg.com/vi/PnYrL1rK-z8/default.jpg,0,0,0
xyWpP99H2i4,2017-11-15,IELTSLISTENINGPRACTICETEST2017WITHANSWERS14.11.2017,The IELTS Listening Test,27,2017-11-14 04:27,ielts,16835,234,23,50,https://i.ytimg.com/vi/xyWpP99H2i4/default.jpg,0,0,0
fQmPqaNYHls,2017-11-15,SamanthaandNagaChaitanyaReceptionFULLVIDEOChaySamWeddingReceptionIndianCinema,Indian Cinema,22,2017-11-14 06:01,Venkatesh|Samantha|Tollywood,25309,88,11,3,https://i.ytimg.com/vi/fQmPqaNYHls/default.jpg,0,0,0
LWkkT7y0sa4,2017-11-16,WWERAW13thNovember2017braunstrowmanvsKane,Akashi Tv,24,2017-11-14 04:25,,1566731,7626,1544,830,https://i.ytimg.com/vi/LWkkT7y0sa4/default.jpg,0,0,0
aumXGJnd_hU,2017-11-16,AIBLightningFastMovies,All India Bakchod,23,2017-11-14 05:00,AIB|AllIndiaBakchod|Comedy|Sketch|Funny|Bollywood|Dangal|Race|Dhoom,822351,52410,5406,3615,https://i.ytimg.com/vi/aumXGJnd_hU/default.jpg,0,0,0
Y83L3JOlWHo,2017-11-16,THINGSSIBLINGSDOTOANNOYEACHOTHERFt.NitibhaKaulHasleyIndia,Hasley India,23,2017-11-15 14:16,rishhsome|delhi|india|comedy|funny|laugh|sketch|mall|desi|laughter|friends|siblings|brother|sister|fights|fight|brothers|sisters,309721,20246,792,865,https://i.ytimg.com/vi/Y83L3JOlWHo/default.jpg,0,0,0
8_Wt0G4b7i4,2017-11-16,KeerthySureshMovieinHindiDubbed2017HindiDubbedMovies2017FullMovie,Blockbuster Movies,24,2017-11-15 09:00,,1045075,2903,486,194,https://i.ytimg.com/vi/8_Wt0G4b7i4/default.jpg,0,0,0
j5Wc2tk1E_c,2017-11-16,KonchemTouchLoUnteCheptaSeason3KarthiRakulPreethSinghPromoPradeepMachiraju,Pradeep Machiraju,22,2017-11-14 15:45,,563865,4920,112,326,https://i.ytimg.com/vi/j5Wc2tk1E_c/default.jpg,0,0,0
7xQ6WkiNCvk,2017-11-16,DeivamagalEpisode1389151117,VikatanTV,24,2017-11-15 15:00,deivamagal|VikatanTV|devamagal|deviamagal|deivamahal|devaimagal|divamagal,564551,3241,1123,845,https://i.ytimg.com/vi/7xQ6WkiNCvk/default.jpg,0,0,0
nLFX8rBUNdk,2017-11-16,FlipkartBillionCaptureUnboxingandFirstLookMyOpinions,Technical Guruji,28,2017-11-14 08:15,review|Technicalguruji,937224,85885,2186,83108,https://i.ytimg.com/vi/nLFX8rBUNdk/default.jpg,0,0,0
kJzGH0PVQHQ,2017-11-16,whySamanthabecameEMOTIONALSamanthanagachaithanyamarriageReceptionFilmylooks,Filmylooks,24,2017-11-13 01:14,Filmylooks,1029327,1177,1113,137,https://i.ytimg.com/vi/kJzGH0PVQHQ/default.jpg,0,0,0
mrWLYHVmUhA,2017-11-16,HardikPatelWithGirlInRoomVideoViral,ABP Asmita,22,2017-11-13 09:36,,1145633,1422,2372,1273,https://i.ytimg.com/vi/mrWLYHVmUhA/default.jpg,0,0,0
KObFEYCaRx8,2017-11-16,ChiranjeeviinNagaChaitanyaSamanthaReceptionChaitanyaSamanthaAkkineniNagVenkatesh,Top Telugu Media,24,2017-11-13 04:42,Nag|Venkatesh|Samantha|Nagarjuna|#ChaiSam|reception,432276,1455,273,75,https://i.ytimg.com/vi/KObFEYCaRx8/default.jpg,0,0,0
P-pycrmifwU,2017-11-16,NaturalStarNaniREALBehaviourWillSHOCKYouNagaChaitanyaSamanthaReceptionVideoNewsQube,NewsQube,24,2017-11-13 06:57,NewsQube|Nani,1264275,3697,1158,275,https://i.ytimg.com/vi/P-pycrmifwU/default.jpg,0,0,0
7MxiQ4v0EnE,2017-11-16,DaangFullVideoMankirtAulakhMixSinghDeepKahlonSukhSangheraLatestPunjabiSong2017,Speed Records,10,2017-11-11 16:41,punjabi|bhangra|punjab|desi|daang,7848975,156489,9009,9546,https://i.ytimg.com/vi/7MxiQ4v0EnE/default.jpg,0,0,0
Ulz2Pg-aLkY,2017-11-16,AheadofGujaratElections2017HardikPatelsallegedCDgoesviral,ABP NEWS,22,2017-11-13 11:22,BJP|Congress,893524,1413,1243,783,https://i.ytimg.com/vi/Ulz2Pg-aLkY/default.jpg,0,0,0
7U1LJYwTzQM,2017-11-16,BithiriSathiLeavesHyderabadSatireOnIvankaTrumpsSecurityTeenmaarNews,V6 News Telugu,25,2017-11-14 16:27,,377551,2226,194,176,https://i.ytimg.com/vi/7U1LJYwTzQM/default.jpg,0,0,0
10L1hZ9qa58,2017-11-16,StylishStarAlluArjunChaySamWeddingReceptionTFPC,TFPC,24,2017-11-12 15:48,nagachaitanya|samantha|chaysam|nagarjuna|tfpc,748053,2887,370,273,https://i.ytimg.com/vi/10L1hZ9qa58/default.jpg,0,0,0
GcJSg7ZFVwk,2017-11-16,SHOCKINGJabardasthArtistLostHisMemoryWhileSavingaGIRLLatestUpdatesVTubeTelugu,VTube Telugu,24,2017-11-15 11:30,,267799,2111,211,121,https://i.ytimg.com/vi/GcJSg7ZFVwk/default.jpg,0,0,0
bHX-8h6OKi8,2017-11-16,ZameerAarshBenipalHarsimranTeaserReleasing19November,T-Series Apna Punjab,10,2017-11-14 08:49,zameer|harsimran,251704,3778,198,138,https://i.ytimg.com/vi/bHX-8h6OKi8/default.jpg,0,0,0
9e-90Sz_iN0,2017-11-16,UppumMulakumFlowersEP#474,Flowers Comedy,24,2017-11-14 11:46,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,447161,2791,286,410,https://i.ytimg.com/vi/9e-90Sz_iN0/default.jpg,0,0,0
e_L1L_hia2Y,2017-11-16,NagaChaitanya2017NewBlockbusterHindiDubbedMovie2017SouthIndianFullHindiActionMovies,Hero Movies 2017,22,2017-11-15 08:30,,432006,1394,240,47,https://i.ytimg.com/vi/e_L1L_hia2Y/default.jpg,0,0,0
4du1KXBl4YU,2017-11-16,MehjabiRevealsHinaKhanDirtyPoliticsExclusiveInterviewBiggBoss11,TellyMasala,24,2017-11-12 17:30,Tellymasala|Mehjabi|siddiqui,1050556,6086,3245,3775,https://i.ytimg.com/vi/4du1KXBl4YU/default.jpg,0,0,0
EJVvdjDGnak,2017-11-16,NagarjunaFunnyCommentsonSamanthaDressNagaChaitanySamanthaAkkineniWeddingReception2017,Top Telugu TV,24,2017-11-13 07:26,samantha|dress|nagarjuna|funny|#chaisam,667544,709,384,77,https://i.ytimg.com/vi/EJVvdjDGnak/default.jpg,0,0,0
tvTRaEFqLgw,2017-11-16,15November2017TheHinduEditorialNewsPaperAnalysisUPSCSSCIBPSCurrentaffairs,Study IQ education,27,2017-11-15 03:05,november|current|affairs|studyiq|study|iq|best|gk|general|knowledge|static|upsc|ssc|cgl|chsl|lic|ldc|mts|ibps|po|clerk|sbi|up|pcs|psc|mp|andhra|telangana|2017|2018|2019|2020|clat|bba|exam|exams|top|read|for|to|on|at|from|hindi|english|issue|debate|discussion|uppsc|uppcs|mppsc|cgpsc|tpsc|tspsc|appsc|mpsc|ras|rpsc|reet|jssc|steno|the,56140,2925,50,579,https://i.ytimg.com/vi/tvTRaEFqLgw/default.jpg,0,0,0
CLl1RbxDRAs,2017-11-16,MeriSettingKarwadoPrankBakchodikiHaddTSTcommentTrolling,TroubleSeekerTeam,23,2017-11-12 13:16,love|friendship|dost|relationship|pranks|funny|TroubleSeekerTeam|comedy,343905,17544,822,1350,https://i.ytimg.com/vi/CLl1RbxDRAs/default.jpg,0,0,0
viUWXtRLNgo,2017-11-16,PressStartToPlayEPISODE3,CarryisLive,24,2017-11-15 16:34,CarryMinati|carrisLive|Gaming|Livestream,110478,12886,421,1482,https://i.ytimg.com/vi/viUWXtRLNgo/default.jpg,0,0,0
RqccSEEO-5M,2017-11-16,HowTrumpHasMadeChinaGreatAgainTheDailyShow,The Daily Show with Trevor Noah,23,2017-11-15 04:32,Asia|China|America|comedians|comedy|funny|comedian,1011849,18214,577,1604,https://i.ytimg.com/vi/RqccSEEO-5M/default.jpg,0,0,0
ZIHhuwvT7R0,2017-11-16,AsliFighterOkkaAmmayiThappa2017NEWFullHindiDubbedMovieSundeepKishanNithyaMenen,RKD Digital,24,2017-11-11 19:24,,3417271,18692,1864,1273,https://i.ytimg.com/vi/ZIHhuwvT7R0/default.jpg,0,0,0
q0-SCcsuSSs,2017-11-16,AkkineniNagarjunaResponseOnAnnapurnaStudiosFireMishapiNews,I News,25,2017-11-13 15:30,,101653,0,0,27,https://i.ytimg.com/vi/q0-SCcsuSSs/default.jpg,0,1,0
eDf-QoNxkk8,2017-11-16,Mission201815November2017TheHinduDailyEditorialDiscussion,only ias,27,2017-11-15 03:10,,26745,0,0,0,https://i.ytimg.com/vi/eDf-QoNxkk8/default.jpg,1,1,0
ysik6z44B1E,2017-11-16,StephanieMcMahonquestionsKurtAnglesleadershipRawNov.132017,WWE,17,2017-11-14 02:34,wwe|wrestling|wrestler|wrestle|superstars|Raw,1717414,34163,884,3175,https://i.ytimg.com/vi/ysik6z44B1E/default.jpg,0,0,0
B4FySeq6DIo,2017-11-16,NarendraModilatestFullspeechIndianCommunityinManilaPhilippines,Pyara Hindustan,25,2017-11-13 12:27,Politics|Modi|Philippines|Manila|BJP,130558,2347,131,239,https://i.ytimg.com/vi/B4FySeq6DIo/default.jpg,0,0,0
1ZAPwfrtAFY,2017-11-16,TheTrumpPresidencyLastWeekTonightwithJohnOliverHBO,LastWeekTonight,24,2017-11-13 07:30,,5086221,137820,10468,18395,https://i.ytimg.com/vi/1ZAPwfrtAFY/default.jpg,0,0,0
gUlzhZ1ETXg,2017-11-16,FilterCopyStuffGirlsWithShortHairAreTiredOfHearing,FilterCopy,23,2017-11-14 10:09,hair|hairstyle|styling|fashion|style|girls|women|meme|funny|haha|filtercopy|webseries|comedy|scoopwhoop|RVCJ|buzzfeed|timeliners|girliyapa|netflix|BYN|vines|screenpatti|bakchod|SIT,419906,14642,287,883,https://i.ytimg.com/vi/gUlzhZ1ETXg/default.jpg,0,0,0
OV9n85JDEK8,2017-11-16,DonaldTrumpJr.WikiSlidesIntoTheDMs,The Late Show with Stephen Colbert,24,2017-11-15 08:35,Colbert|celebrities|skits|bit|monologue|letterman|comedian|impressions|CBS|joke|jokes|funny|humor|celebrity|celeb|hollywood|famous|Corden|Comedy,1035219,12769,451,1413,https://i.ytimg.com/vi/OV9n85JDEK8/default.jpg,0,0,0
wj1IO--18SI,2017-11-16,WeddingSeasonHacksWithVaselineShreyaJain,Shreya Jain,26,2017-11-15 12:26,sjlovesjewelry,16148,864,61,70,https://i.ytimg.com/vi/wj1IO--18SI/default.jpg,0,0,0
5nEogChRGE8,2017-11-16,DonaldTrumpJr.andWikiLeaksTrumpMeetsDuterteACloserLook,Late Night with Seth Meyers,23,2017-11-15 02:00,trump|Wikileaks|NBC|television|funny|comedy|humor|parody|host|promo|seth|meyers|satire|authoritarian|Russia|Conyers|Duterte,1450746,16653,830,1632,https://i.ytimg.com/vi/5nEogChRGE8/default.jpg,0,0,0
Gc_BnMrFhPc,2017-11-16,ArnoldVSMegalodon,Meet Arnold,22,2017-11-15 17:59,Arnold|arnold|meet|meetarnold,714815,37261,772,3673,https://i.ytimg.com/vi/Gc_BnMrFhPc/default.jpg,0,0,0
5xYzLjwDoPM,2017-11-16,AllinOneSuperEntertainerPromo15thNovember2017Dhee10JabardasthExtraJabardasth,mallemalatv,24,2017-11-14 05:41,Jabardasth,429296,1783,208,210,https://i.ytimg.com/vi/5xYzLjwDoPM/default.jpg,0,0,0
BFNxIPfnVOw,2017-11-16,NagaChaitanyaFunnyBehaviorwithMaheshBabuFamilyChaysamWeddingReception,Masti Circle India,22,2017-11-13 12:08,Samantha|SamChay|ChaySam|Nagarjuna|Amala|Venkatesh|Chiranjeevi|Nani|Rakul|Kollywood|Spyder,74715,107,38,7,https://i.ytimg.com/vi/BFNxIPfnVOw/default.jpg,0,0,0
2XXMMxtcrK0,2017-11-16,AnubratamandalThreatensDSPatBolpur,24 ghanta,24,2017-11-15 14:31,headlines|youtube|bulletin|latest,37528,35,26,4,https://i.ytimg.com/vi/2XXMMxtcrK0/default.jpg,0,0,0
kTJVJJOTrG0,2017-11-16,ACollegeEventlTheBaiganVines,The Baigan Vines Official,24,2017-11-15 14:45,ashish|chanchlani|hyderabadi|jokes|bb|ki|vines|comedy|balajimovies|tollywood|latest|india|whtsapp|videos,61755,5192,133,947,https://i.ytimg.com/vi/kTJVJJOTrG0/default.jpg,0,0,0
caUHggmbKFs,2017-11-16,SamanthaReactedOnAnnapurnaStudioFireAccidentHyderabadNagarjunaYOYOCineTalkies,YOYO Cine Talkies,24,2017-11-14 09:08,smantha|yoyo|cine|talkies|tollywood,73092,96,41,14,https://i.ytimg.com/vi/caUHggmbKFs/default.jpg,0,0,0
J6oJvqYaR6U,2017-11-16,BiggBoss11HinaKhanCOMMENTmadeShilpaShindeCRYFilmiBeat,FilmiBeat,24,2017-11-15 12:48,Entertainment|Bollywood,82798,509,97,668,https://i.ytimg.com/vi/J6oJvqYaR6U/default.jpg,0,0,0
TQypXve0Ork,2017-11-16,SaravananMeenatchi13thto17thNovember2017Promo,Vijay Television,24,2017-11-13 06:53,SM|Soap|Teacher|love|romance|marriage|vows|Vijay|Fiction|Serial|Thamizh|Soundharya|Rajasekar|Sharadha|Kuyili|Sudha|Ramya|Maggi|promo|rakshitha|kavin|RIO|VJ,293291,1411,248,156,https://i.ytimg.com/vi/TQypXve0Ork/default.jpg,0,0,0
1SiKopOt-QM,2017-11-16,26SIMPLEWAYSTOSPEEDUPYOUREVERYDAYROUTINE,5-Minute Crafts,26,2017-11-13 16:30,DIY|crafts|trucos|lifehacks|tricks|tips|Handcraft|Tutorial|soap|clean|hair|sugar|sugaring|flowers|sneakers|fast|faster,5168203,51975,5286,2538,https://i.ytimg.com/vi/1SiKopOt-QM/default.jpg,0,0,0
8hKbIhrb1WU,2017-11-16,KimKardashianLetsGenderofThirdChildSlip,TheEllenShow,24,2017-11-15 14:00,kim|kardashian|Ellen|degeneres|ellentube,1559003,29898,884,1838,https://i.ytimg.com/vi/8hKbIhrb1WU/default.jpg,0,0,0
t7I8EBOTx8Y,2017-11-16,KannilKannonnusongfromChemparathippooVineethSreenivasanHarithaBalakrishnan,Manorama Music Songs,10,2017-11-13 11:30,Dharmajan|Chembarathippoo,168349,2725,75,141,https://i.ytimg.com/vi/t7I8EBOTx8Y/default.jpg,0,0,0
5bFn-JOfRGY,2017-11-16,AmyraDasturinHindiDubbed2017HindiDubbedMovies2017FullMovie,Movie Mela,1,2017-11-14 07:30,,536684,1126,182,22,https://i.ytimg.com/vi/5bFn-JOfRGY/default.jpg,0,0,0
gjXrm2Q-te4,2017-11-16,JimmyFallonPaysTributetoHisMotherGloria,The Tonight Show Starring Jimmy Fallon,23,2017-11-14 04:55,NBC|Television|Funny|comedic|humor|snl|tonight|talent|show|jokes|interview|variety|celebrities|video|clip|highlight|tribute|love|family|mother,2223948,76806,1169,4176,https://i.ytimg.com/vi/gjXrm2Q-te4/default.jpg,0,0,0
MkeIfFJgd1o,2017-11-16,GhantakhaneksangesumanYouthTMCTargetsMukulatKolkatarallyAlthoughSubhrangshuM,ABP ANANDA,22,2017-11-14 10:24,Subhrangshu|Absent|Rally,40618,164,37,32,https://i.ytimg.com/vi/MkeIfFJgd1o/default.jpg,0,0,0
2kyS6SvSYSE,2017-11-16,WEWANTTOTALKABOUTOURMARRIAGE,CaseyNeistat,22,2017-11-13 17:13,,2325233,91111,7543,21450,https://i.ytimg.com/vi/2kyS6SvSYSE/default.jpg,0,0,0
puBq9Z5TpEw,2017-11-16,TamilCinemaRealSistersTamilCinemaNewsKollywoodNews,SOUTH FDFS,22,2017-11-12 18:23,nayanthara|samantha|tamanna|ajith|vijay|sister|deivamagal|vamsam|valli|priyamanaval|nandhini|mersal|mappillai,81301,205,227,10,https://i.ytimg.com/vi/puBq9Z5TpEw/default.jpg,0,0,0
A0-Ri5Rciow,2017-11-16,BeingaFriendtoYourChild,Sadhguru,26,2017-11-14 10:39,sadguru|satguru|wisdom|spirituality|mysticism|seeking,35028,1672,10,70,https://i.ytimg.com/vi/A0-Ri5Rciow/default.jpg,0,0,0
vMLs3kIuhzA,2017-11-16,DivyaAgarwalAnnouncesOfficialBREAKUPWithPriyankSharmaExclusive,Lehren Small Screen,24,2017-11-11 09:13,,861106,10629,1123,1551,https://i.ytimg.com/vi/vMLs3kIuhzA/default.jpg,0,0,0
XbSGC9WqyiM,2017-11-16,TravellersVSBackpackersSonaleeKulkarniLalitPrabhakarPrajaktaMaliHampi,Bharatiya Digital Party,23,2017-11-15 05:30,Hampi|marathi|movie|film|release|travel|backpack|packing|travelling|backpacker|actress|photo|wife|instagram|habit|types|clip|song|dance|bhadipa|nipun|ccwan|shutter|hot|performance|girlfriend|interview|husband|romance|trailer,16273,893,36,113,https://i.ytimg.com/vi/XbSGC9WqyiM/default.jpg,0,0,0
0SMKG3SRGzQ,2017-11-16,Ranahungamaat#ChaySamWeddingReceptionTV9,TV9 Telugu,19,2017-11-12 16:08,,207797,638,58,24,https://i.ytimg.com/vi/0SMKG3SRGzQ/default.jpg,0,0,0
MF9ovM9y0PE,2017-11-16,PunyalanPrivateLimitedOfficialTeaser2JayasuryaRanjithSankarAjuVarghese,DREAMS N BEYOND,1,2017-11-12 04:30,dreamsnbeyond|jayasurya|dq|new,321020,8992,82,431,https://i.ytimg.com/vi/MF9ovM9y0PE/default.jpg,0,0,0
XvCBNwjxlCY,2017-11-16,PrabhasHelpingTollywoodYoungHero,Tollywood Mirapakai,24,2017-11-15 03:42,tm,48232,640,32,233,https://i.ytimg.com/vi/XvCBNwjxlCY/default.jpg,0,0,0
